datetime,temperature,pressure,relative_humidity,wind_speed,wind_direction,rainfall,dew‐point_temperature,sea_level_pressure,day_length,year,month,day,hour
2019-07-15,28.9,1005.3,60,2.9,東,0.0,20.4,1006.5,1.0,2019,7,15,14
2019-07-15,29.2,1005.2,58,2.5,東,0.0,20.1,1006.4,0.6,2019,7,15,15
2019-07-15,29.1,1005.1,54,1.7,東,0.0,18.9,1006.3,0.4,2019,7,15,16
2019-07-15,29.1,1005.1,57,2.6,東南東,0.0,19.7,1006.3,0.5,2019,7,15,17
2019-07-15,28.4,1005.1,59,2.9,東南東,0.0,19.6,1006.3,0.3,2019,7,15,18
2019-07-15,27.7,1005.7,62,2.5,東,0.0,19.8,1006.9,0.0,2019,7,15,19
2019-07-15,26.9,1005.9,66,1.6,東南東,0.0,20.0,1007.1,0.0,2019,7,15,20
2019-07-15,26.5,1006.8,67,2.1,東南東,0.0,19.9,1008.0,0,2019,7,15,21
2019-07-15,25.7,1007.4,71,3.1,東,0.0,20.1,1008.6,0,2019,7,15,22
2019-07-15,24.8,1007.9,78,3.2,東,0.0,20.7,1009.1,0,2019,7,15,23
2019-07-15,24.3,1008.3,77,2.5,東南東,0.0,20.0,1009.5,0,2019,7,15,24
2019-07-16,23.8,1008.2,81,2.3,東南東,0.0,20.4,1009.4,0,2019,7,16,1
2019-07-16,23.4,1008.2,83,1.7,東,0.0,20.4,1009.4,0,2019,7,16,2
2019-07-16,23.2,1008.3,83,1.0,南東,0.0,20.2,1009.5,0,2019,7,16,3
2019-07-16,22.9,1008.8,86,0.9,南南東,0.0,20.4,1010.0,0,2019,7,16,4
2019-07-16,22.6,1009.0,88,0.6,東,0.0,20.5,1010.2,0,2019,7,16,5
2019-07-16,23.2,1009.1,85,0.7,北東,0.0,20.5,1010.3,0.5,2019,7,16,6
2019-07-16,23.8,1009.6,82,1.9,東北東,0.0,20.6,1010.8,0.8,2019,7,16,7
2019-07-16,24.3,1009.9,79,1.5,東南東,0.0,20.4,1011.1,0.7,2019,7,16,8
2019-07-16,26.0,1009.8,73,1.7,東北東,0.0,20.8,1011.0,0.8,2019,7,16,9
2019-07-16,26.6,1009.9,71,2.0,東北東,0.0,20.9,1011.1,0.5,2019,7,16,10
2019-07-16,27.5,1009.6,67,3.0,北,0.0,20.8,1010.8,0.7,2019,7,16,11
2019-07-16,28.5,1009.5,64,2.5,北,0.0,21.0,1010.7,0.9,2019,7,16,12
2019-07-16,28.5,1009.4,64,3.1,北,0.0,21.0,1010.6,0.6,2019,7,16,13
2019-07-16,29.8,1008.7,60,1.5,東南東,0.0,21.2,1009.9,0.9,2019,7,16,14
2019-07-16,29.8,1008.6,61,1.8,東南東,0.0,21.5,1009.8,0.5,2019,7,16,15
2019-07-16,29.3,1008.4,63,4.3,東南東,0.0,21.5,1009.6,0.2,2019,7,16,16
2019-07-16,28.8,1008.4,62,4.4,東,0.0,20.8,1009.6,0.1,2019,7,16,17
2019-07-16,29.1,1008.0,64,2.1,南東,0.0,21.6,1009.2,0.8,2019,7,16,18
2019-07-16,28.7,1008.5,65,0.6,東南東,0.0,21.5,1009.7,0.3,2019,7,16,19
2019-07-16,26.0,1009.8,79,1.7,東北東,0.0,22.1,1011.0,0.0,2019,7,16,20
2019-07-16,25.8,1010.3,81,1.0,北北東,0.0,22.3,1011.5,0,2019,7,16,21
2019-07-16,25.9,1010.1,80,0.8,西南西,0.0,22.2,1011.3,0,2019,7,16,22
2019-07-16,25.6,1010.4,82,1.0,西北西,0.0,22.3,1011.6,0,2019,7,16,23
2019-07-16,24.4,1010.5,91,1.4,北北西,0.0,22.8,1011.7,0,2019,7,16,24
2019-07-17,24.1,1010.3,92,1.5,北北西,0.0,22.7,1011.5,0,2019,7,17,1
2019-07-17,23.9,1010.5,94,1.1,北西,0.0,22.9,1011.7,0,2019,7,17,2
2019-07-17,24.1,1011.0,90,1.4,東南東,0.0,22.4,1012.2,0,2019,7,17,3
2019-07-17,24.1,1011.1,90,0.9,南南西,0.0,22.4,1012.3,0,2019,7,17,4
2019-07-17,23.5,1011.2,91,1.6,西南西,0.0,22.0,1012.4,0,2019,7,17,5
2019-07-17,24.1,1011.6,86,0.5,南南西,0.0,21.6,1012.8,0.0,2019,7,17,6
2019-07-17,24.9,1012.0,84,1.1,東南東,0.0,22.0,1013.2,0.4,2019,7,17,7
2019-07-17,26.1,1012.3,80,1.3,東北東,0.0,22.4,1013.5,0.9,2019,7,17,8
2019-07-17,27.1,1012.0,78,1.5,北北東,0.0,22.9,1013.2,0.8,2019,7,17,9
2019-07-17,28.5,1011.6,72,1.9,北東,0.0,23.0,1012.8,0.8,2019,7,17,10
2019-07-17,27.8,1011.6,74,3.1,北北西,0.0,22.7,1012.8,0.1,2019,7,17,11
2019-07-17,29.0,1011.0,68,3.6,北北西,0.0,22.5,1012.2,0.8,2019,7,17,12
2019-07-17,30.1,1010.7,61,3.2,北北西,0.0,21.8,1011.9,1.0,2019,7,17,13
2019-07-17,30.7,1010.5,58,2.6,東,0.0,21.5,1011.7,0.7,2019,7,17,14
2019-07-17,31.1,1010.1,58,2.5,東,0.0,21.9,1011.3,0.9,2019,7,17,15
2019-07-17,31.5,1009.9,60,3.1,東,0.0,22.8,1011.1,0.9,2019,7,17,16
2019-07-17,30.3,1009.9,61,3.6,東,0.0,21.9,1011.1,0.8,2019,7,17,17
2019-07-17,29.5,1010.2,63,2.8,東,0.0,21.7,1011.4,0.1,2019,7,17,18
2019-07-17,28.9,1010.3,67,2.7,東北東,0.0,22.2,1011.5,0.0,2019,7,17,19
2019-07-17,28.2,1010.7,73,1.5,東北東,0.0,22.9,1011.9,0.0,2019,7,17,20
2019-07-17,28.5,1011.4,75,0.7,南東,0.0,23.6,1012.6,0,2019,7,17,21
2019-07-17,27.6,1011.7,79,0.9,西北西,0.0,23.6,1012.9,0,2019,7,17,22
2019-07-17,26.6,1012.0,85,1.5,北,0.0,23.9,1013.2,0,2019,7,17,23
2019-07-17,25.5,1011.6,93,1.0,北東,4.0,24.3,1012.8,0,2019,7,17,24
2019-07-18,25.5,1011.3,93,0.9,東,0.0,24.3,1012.5,0,2019,7,18,1
2019-07-18,25.1,1011.1,94,1.3,北北西,0.0,24.1,1012.3,0,2019,7,18,2
2019-07-18,25.1,1011.0,95,1.1,北北西,0.0,24.2,1012.2,0,2019,7,18,3
2019-07-18,24.9,1010.8,95,0.6,北北西,0.0,24.1,1012.0,0,2019,7,18,4
2019-07-18,24.8,1010.9,96,1.4,東南東,0.0,24.1,1012.1,0,2019,7,18,5
2019-07-18,24.8,1011.0,96,0.5,東北東,0.0,24.1,1012.2,0.0,2019,7,18,6
2019-07-18,25.0,1011.1,93,1.0,東,0.0,23.8,1012.3,0.0,2019,7,18,7
2019-07-18,25.5,1011.0,91,0.4,北東,0.0,23.9,1012.2,0.0,2019,7,18,8
2019-07-18,26.2,1010.6,88,0.7,南南東,0.0,24.1,1011.8,0.0,2019,7,18,9
2019-07-18,26.8,1010.4,85,0.7,北,0.0,24.1,1011.6,0.0,2019,7,18,10
2019-07-18,27.7,1010.3,79,1.7,東北東,0.0,23.7,1011.5,0.0,2019,7,18,11
2019-07-18,26.5,1010.3,85,2.1,北,0.0,23.8,1011.5,0.0,2019,7,18,12
2019-07-18,26.1,1010.0,90,2.0,北北西,0.5,24.3,1011.2,0.0,2019,7,18,13
2019-07-18,25.8,1010.1,93,1.7,北西,0.5,24.6,1011.3,0.0,2019,7,18,14
2019-07-18,25.4,1010.0,96,0.5,北,4.5,24.7,1011.2,0.0,2019,7,18,15
2019-07-18,25.2,1009.5,98,1.6,東北東,6.0,24.9,1010.7,0.0,2019,7,18,16
2019-07-18,25.3,1008.8,87,1.6,東南東,1.0,23.0,1010.0,0.0,2019,7,18,17
2019-07-18,25.2,1009.7,91,2.4,北東,0.0,23.6,1010.9,0.0,2019,7,18,18
2019-07-18,25.1,1010.1,87,2.3,北,0.0,22.8,1011.3,0.0,2019,7,18,19
2019-07-18,24.6,1010.6,91,1.1,東,0.0,23.0,1011.8,0.0,2019,7,18,20
2019-07-18,23.7,1011.0,94,2.4,東南東,0.0,22.7,1012.2,0,2019,7,18,21
2019-07-18,23.1,1011.0,98,2.0,東,7.0,22.8,1012.2,0,2019,7,18,22
2019-07-18,23.0,1011.5,98,0.7,東南東,6.0,22.7,1012.7,0,2019,7,18,23
2019-07-18,22.8,1011.0,99,1.6,東北東,3.0,22.6,1012.2,0,2019,7,18,24
2019-07-19,22.8,1010.6,99,0.8,東北東,2.5,22.6,1011.8,0,2019,7,19,1
2019-07-19,23.0,1010.6,100,0.8,南南西,2.0,23.0,1011.8,0,2019,7,19,2
2019-07-19,23.0,1010.7,99,1.1,南南東,4.0,22.8,1011.9,0,2019,7,19,3
2019-07-19,23.0,1011.1,100,0.3,南東,2.5,23.0,1012.3,0,2019,7,19,4
2019-07-19,23.5,1011.3,99,1.1,南南東,5.0,23.3,1012.5,0,2019,7,19,5
2019-07-19,23.6,1011.3,95,1.4,南西,1.0,22.8,1012.5,0.0,2019,7,19,6
2019-07-19,23.9,1011.8,96,0.9,南東,1.0,23.2,1013.0,0.0,2019,7,19,7
2019-07-19,24.0,1012.1,94,0.2,静穏,0.0,23.0,1013.3,0.0,2019,7,19,8
2019-07-19,24.4,1012.1,94,0.6,北東,0.5,23.4,1013.3,0.0,2019,7,19,9
2019-07-19,24.7,1012.3,93,2.4,東南東,1.0,23.5,1013.5,0.0,2019,7,19,10
2019-07-19,25.0,1012.0,92,2.8,東北東,0.5,23.6,1013.2,0.0,2019,7,19,11
2019-07-19,24.9,1012.1,94,2.0,東北東,1.0,23.9,1013.3,0.0,2019,7,19,12
2019-07-19,24.9,1011.9,93,2.4,東北東,0.5,23.7,1013.1,0.0,2019,7,19,13
2019-07-19,24.6,1012.2,94,2.5,東北東,0.5,23.6,1013.4,0.0,2019,7,19,14
2019-07-19,24.8,1012.0,96,2.8,東北東,0.5,24.1,1013.2,0.0,2019,7,19,15
2019-07-19,24.6,1011.8,94,2.2,東北東,0.0,23.6,1013.0,0.0,2019,7,19,16
2019-07-19,24.3,1012.5,94,2.0,東北東,0.5,23.3,1013.7,0.0,2019,7,19,17
2019-07-19,23.7,1013.3,100,1.1,東北東,19.0,23.7,1014.5,0.0,2019,7,19,18
2019-07-19,23.5,1012.9,99,3.3,東,7.5,23.3,1014.1,0.0,2019,7,19,19
2019-07-19,23.8,1012.8,98,2.1,東北東,0.0,23.5,1014.0,0.0,2019,7,19,20
2019-07-19,24.0,1012.4,97,1.6,東北東,0.0,23.5,1013.6,0,2019,7,19,21
2019-07-19,24.1,1011.7,97,1.0,北北東,0.0,23.6,1012.9,0,2019,7,19,22
2019-07-19,24.1,1011.0,96,1.2,北東,0.0,23.4,1012.2,0,2019,7,19,23
2019-07-19,24.1,1010.9,97,0.9,北西,1.0,23.6,1012.1,0,2019,7,19,24
2019-07-20,24.0,1010.7,97,1.0,北,0.0,23.5,1011.9,0,2019,7,20,1
2019-07-20,24.0,1011.0,98,0.8,南南西,0.0,23.7,1012.2,0,2019,7,20,2
2019-07-20,24.3,1011.0,96,0.7,西,1.0,23.6,1012.2,0,2019,7,20,3
2019-07-20,24.0,1011.4,98,1.7,北北西,0.0,23.7,1012.6,0,2019,7,20,4
2019-07-20,23.9,1011.8,99,1.2,北北西,0.5,23.7,1013.0,0,2019,7,20,5
2019-07-20,23.9,1011.8,100,0.7,東北東,0.0,23.9,1013.0,0.0,2019,7,20,6
2019-07-20,24.1,1012.2,99,0.5,北北西,0.0,23.9,1013.4,0.0,2019,7,20,7
2019-07-20,24.9,1012.3,97,1.5,東,0.0,24.4,1013.5,0.0,2019,7,20,8
2019-07-20,25.2,1011.7,96,2.0,東北東,0.0,24.5,1012.9,0.0,2019,7,20,9
2019-07-20,26.0,1011.9,92,1.9,東北東,0.5,24.6,1013.1,0.0,2019,7,20,10
2019-07-20,27.0,1011.7,89,1.2,東北東,0.0,25.0,1012.9,0.0,2019,7,20,11
2019-07-20,28.0,1011.4,85,1.8,北,0.0,25.2,1012.6,0.0,2019,7,20,12
2019-07-20,29.3,1010.8,79,3.0,東北東,0.0,25.3,1012.0,0.0,2019,7,20,13
2019-07-20,29.6,1010.6,77,3.3,東,0.0,25.1,1011.8,0.0,2019,7,20,14
2019-07-20,29.8,1010.3,74,3.6,東北東,0.0,24.7,1011.5,0.1,2019,7,20,15
2019-07-20,30.3,1009.6,72,3.1,東,0.0,24.7,1010.8,0.3,2019,7,20,16
2019-07-20,30.6,1009.1,68,2.9,東,0.0,24.0,1010.3,0.2,2019,7,20,17
2019-07-20,30.2,1008.8,68,2.7,東南東,0.0,23.6,1010.0,0.2,2019,7,20,18
2019-07-20,28.8,1009.2,72,2.5,東,0.0,23.3,1010.4,0.0,2019,7,20,19
2019-07-20,27.8,1009.5,78,0.9,東南東,0.0,23.6,1010.7,0.0,2019,7,20,20
2019-07-20,27.2,1009.9,82,0.6,北,0.0,23.9,1011.1,0,2019,7,20,21
2019-07-20,27.1,1010.1,82,1.0,北北西,0.0,23.8,1011.3,0,2019,7,20,22
2019-07-20,26.3,1010.4,88,2.0,北北西,0.0,24.2,1011.6,0,2019,7,20,23
2019-07-20,26.0,1010.2,89,1.7,北北西,0.0,24.1,1011.4,0,2019,7,20,24
2019-07-21,25.6,1009.6,91,0.0,静穏,0.0,24.0,1010.8,0,2019,7,21,1
2019-07-21,25.3,1009.1,93,0.8,西南西,0.0,24.1,1010.3,0,2019,7,21,2
2019-07-21,24.8,1008.8,95,0.3,北,0.0,24.0,1010.0,0,2019,7,21,3
2019-07-21,24.6,1008.7,95,0.3,東,0.0,23.8,1009.9,0,2019,7,21,4
2019-07-21,24.6,1009.0,96,1.5,西南西,0.0,23.9,1010.2,0,2019,7,21,5
2019-07-21,24.8,1009.5,95,1.2,南西,0.0,24.0,1010.7,0.0,2019,7,21,6
2019-07-21,25.6,1009.6,90,0.7,東南東,0.0,23.8,1010.8,0.0,2019,7,21,7
2019-07-21,27.2,1009.7,81,0.9,西北西,0.0,23.7,1010.9,0.4,2019,7,21,8
2019-07-21,27.8,1009.6,79,2.1,北西,0.0,23.8,1010.8,0.4,2019,7,21,9
2019-07-21,28.2,1009.6,79,1.2,北西,0.0,24.2,1010.8,0.0,2019,7,21,10
2019-07-21,26.9,1010.0,89,1.7,北,1.5,24.9,1011.2,0.0,2019,7,21,11
2019-07-21,28.2,1010.2,85,1.4,西南西,1.0,25.4,1011.4,0.0,2019,7,21,12
2019-07-21,28.8,1009.4,84,0.9,東,0.5,25.8,1010.6,0.0,2019,7,21,13
2019-07-21,28.7,1009.0,87,1.7,南東,0.0,26.3,1010.2,0.0,2019,7,21,14
2019-07-21,28.8,1008.7,87,0.5,北西,0.0,26.4,1009.9,0.0,2019,7,21,15
2019-07-21,28.5,1008.5,88,1.5,北,0.0,26.3,1009.7,0.0,2019,7,21,16
2019-07-21,28.7,1008.4,86,1.2,東南東,0.0,26.1,1009.6,0.0,2019,7,21,17
2019-07-21,28.5,1008.3,89,2.0,東南東,0.5,26.5,1009.5,0.0,2019,7,21,18
2019-07-21,27.8,1008.7,91,2.1,東南東,0.0,26.2,1009.9,0.0,2019,7,21,19
2019-07-21,27.1,1008.9,90,0.3,西北西,0.0,25.3,1010.1,0.0,2019,7,21,20
2019-07-21,27.1,1009.0,90,0.6,東北東,0.0,25.3,1010.2,0,2019,7,21,21
2019-07-21,26.3,1009.2,92,0.7,東南東,0.0,24.9,1010.4,0,2019,7,21,22
2019-07-21,25.8,1009.1,92,1.0,南南西,0.0,24.4,1010.3,0,2019,7,21,23
2019-07-21,25.8,1009.0,90,0.2,静穏,0.0,24.0,1010.2,0,2019,7,21,24
2019-07-22,25.7,1008.6,94,0.8,東,0.0,24.7,1009.8,0,2019,7,22,1
2019-07-22,25.5,1008.2,95,0.8,北,0.0,24.6,1009.4,0,2019,7,22,2
2019-07-22,25.3,1008.2,95,1.0,南東,0.0,24.4,1009.4,0,2019,7,22,3
2019-07-22,24.9,1008.3,97,0.1,静穏,0.0,24.4,1009.5,0,2019,7,22,4
2019-07-22,24.9,1008.4,96,0.2,静穏,0.0,24.2,1009.6,0,2019,7,22,5
2019-07-22,24.8,1008.4,95,0.7,南東,0.0,24.0,1009.6,0.0,2019,7,22,6
2019-07-22,25.2,1008.3,94,0.5,北,0.0,24.2,1009.5,0.0,2019,7,22,7
2019-07-22,26.3,1008.2,90,0.7,北,0.0,24.5,1009.4,0.1,2019,7,22,8
2019-07-22,27.3,1008.0,85,1.2,北北西,0.0,24.6,1009.2,0.1,2019,7,22,9
2019-07-22,27.4,1007.7,82,2.8,北,0.0,24.1,1008.9,0.2,2019,7,22,10
2019-07-22,27.0,1007.7,86,3.2,北北西,0.0,24.5,1008.9,0.0,2019,7,22,11
2019-07-22,27.6,1007.4,80,2.2,北西,0.0,23.8,1008.6,0.1,2019,7,22,12
2019-07-22,26.5,1007.0,89,2.0,北西,0.5,24.5,1008.2,0.0,2019,7,22,13
2019-07-22,26.3,1007.2,96,0.3,東,2.0,25.6,1008.4,0.0,2019,7,22,14
2019-07-22,26.6,1006.5,87,1.6,西南西,0.0,24.3,1007.7,0.0,2019,7,22,15
2019-07-22,26.9,1006.2,87,1.9,南西,0.0,24.6,1007.4,0.0,2019,7,22,16
2019-07-22,27.3,1006.2,83,1.5,西南西,0.0,24.2,1007.4,0.0,2019,7,22,17
2019-07-22,27.2,1006.3,85,2.6,西南西,0.0,24.5,1007.5,0.0,2019,7,22,18
2019-07-22,27.0,1006.4,85,2.2,西南西,0.0,24.3,1007.6,0.0,2019,7,22,19
2019-07-22,26.7,1006.7,86,1.3,南西,0.0,24.2,1007.9,0.0,2019,7,22,20
2019-07-22,26.0,1006.9,91,0.2,静穏,0.5,24.4,1008.1,0,2019,7,22,21
2019-07-22,25.7,1006.8,93,0.6,西,0.0,24.5,1008.0,0,2019,7,22,22
2019-07-22,25.7,1006.5,96,0.8,東北東,0.0,25.0,1007.7,0,2019,7,22,23
2019-07-22,25.5,1006.6,95,1.4,北北西,0.0,24.6,1007.8,0,2019,7,22,24
2019-07-23,25.2,1006.4,96,0.8,南南西,0.0,24.5,1007.6,0,2019,7,23,1
2019-07-23,25.2,1006.3,95,0.5,東南東,0.0,24.3,1007.5,0,2019,7,23,2
2019-07-23,25.3,1006.3,93,1.6,南西,0.0,24.1,1007.5,0,2019,7,23,3
2019-07-23,25.6,1006.0,91,1.4,西南西,0.0,24.0,1007.2,0,2019,7,23,4
2019-07-23,25.6,1006.5,90,0.8,南南西,0.0,23.8,1007.7,0,2019,7,23,5
2019-07-23,25.9,1006.9,88,1.9,西南西,0.0,23.8,1008.1,0.0,2019,7,23,6
2019-07-23,26.4,1006.9,86,0.9,南西,0.0,23.9,1008.1,0.0,2019,7,23,7
2019-07-23,28.1,1006.6,79,2.7,西南西,0.0,24.1,1007.8,0.2,2019,7,23,8
2019-07-23,29.8,1006.1,70,4.8,西南西,0.0,23.7,1007.3,1.0,2019,7,23,9
2019-07-23,29.6,1005.9,69,5.0,西,0.0,23.3,1007.1,0.5,2019,7,23,10
2019-07-23,30.2,1005.7,68,5.1,西南西,0.0,23.6,1006.9,0.3,2019,7,23,11
2019-07-23,30.0,1005.5,71,5.3,西南西,0.0,24.2,1006.7,0.0,2019,7,23,12
2019-07-23,29.6,1005.0,70,5.8,西南西,0.0,23.6,1006.2,0.2,2019,7,23,13
2019-07-23,29.5,1004.6,68,5.7,西南西,0.0,23.0,1005.8,0.1,2019,7,23,14
2019-07-23,30.1,1004.2,69,6.6,西南西,0.0,23.8,1005.4,0.8,2019,7,23,15
2019-07-23,29.0,1004.0,72,6.0,西南西,0.0,23.4,1005.2,0.4,2019,7,23,16
2019-07-23,28.8,1003.8,74,6.4,西南西,0.0,23.7,1005.0,0.0,2019,7,23,17
2019-07-23,28.4,1004.1,75,4.5,西南西,0.0,23.5,1005.3,0.2,2019,7,23,18
2019-07-23,27.8,1004.4,78,4.0,西南西,0.0,23.6,1005.6,0.0,2019,7,23,19
2019-07-23,27.7,1004.6,77,3.8,西南西,0.0,23.3,1005.8,0.0,2019,7,23,20
2019-07-23,27.4,1004.8,78,2.4,西南西,0.0,23.2,1006.0,0,2019,7,23,21
2019-07-23,27.3,1005.1,78,2.8,西南西,0.0,23.1,1006.3,0,2019,7,23,22
2019-07-23,27.1,1005.3,78,1.3,西,0.0,22.9,1006.5,0,2019,7,23,23
2019-07-23,26.5,1005.2,81,1.0,西南西,0.0,23.0,1006.4,0,2019,7,23,24
2019-07-24,26.5,1005.3,82,1.1,南西,0.0,23.2,1006.5,0,2019,7,24,1
2019-07-24,26.4,1005.4,84,3.1,西南西,0.0,23.5,1006.6,0,2019,7,24,2
2019-07-24,26.2,1005.4,84,1.5,南西,0.0,23.3,1006.6,0,2019,7,24,3
2019-07-24,26.2,1005.4,84,2.7,西南西,0.0,23.3,1006.6,0,2019,7,24,4
2019-07-24,26.0,1005.5,84,1.0,西南西,0.0,23.1,1006.7,0,2019,7,24,5
2019-07-24,26.3,1005.9,83,1.9,西南西,0.0,23.2,1007.1,0.0,2019,7,24,6
2019-07-24,26.8,1006.4,81,1.8,西南西,0.0,23.3,1007.6,0.0,2019,7,24,7
2019-07-24,28.6,1006.8,74,2.2,西,0.0,23.5,1008.0,0.5,2019,7,24,8
2019-07-24,29.4,1006.8,71,3.6,西南西,0.0,23.6,1008.0,0.5,2019,7,24,9
2019-07-24,29.9,1006.8,69,3.6,西,0.0,23.6,1008.0,0.8,2019,7,24,10
2019-07-24,31.1,1006.6,69,1.7,北西,0.0,24.7,1007.8,0.5,2019,7,24,11
2019-07-24,31.6,1006.4,62,4.9,西,0.0,23.4,1007.6,0.6,2019,7,24,12
2019-07-24,31.2,1006.3,62,4.8,西,0.0,23.1,1007.5,0.7,2019,7,24,13
2019-07-24,32.3,1005.8,57,4.7,西南西,0.0,22.7,1007.0,0.4,2019,7,24,14
2019-07-24,32.1,1005.5,58,5.1,西南西,0.0,22.8,1006.7,0.7,2019,7,24,15
2019-07-24,31.7,1005.4,59,4.1,西南西,0.0,22.7,1006.6,0.6,2019,7,24,16
2019-07-24,31.9,1005.5,58,3.4,西,0.0,22.6,1006.7,0.8,2019,7,24,17
2019-07-24,30.6,1006.0,63,3.1,西,0.0,22.8,1007.2,0.2,2019,7,24,18
2019-07-24,30.0,1006.4,66,2.9,西南西,0.0,23.0,1007.6,0.0,2019,7,24,19
2019-07-24,29.6,1006.7,68,2.0,西南西,0.0,23.1,1007.9,0.0,2019,7,24,20
2019-07-24,29.2,1006.9,70,2.6,南西,0.0,23.2,1008.1,0,2019,7,24,21
2019-07-24,28.4,1007.1,74,1.3,南西,0.0,23.3,1008.3,0,2019,7,24,22
2019-07-24,27.7,1007.2,76,1.6,南西,0.0,23.1,1008.4,0,2019,7,24,23
2019-07-24,27.3,1007.0,80,1.2,南東,0.0,23.6,1008.2,0,2019,7,24,24
2019-07-25,26.8,1007.1,81,1.1,西南西,0.0,23.3,1008.3,0,2019,7,25,1
2019-07-25,26.7,1007.4,82,0.5,東,0.0,23.4,1008.6,0,2019,7,25,2
2019-07-25,26.3,1007.5,82,1.0,西,0.0,23.0,1008.7,0,2019,7,25,3
2019-07-25,26.1,1007.8,82,1.2,南西,0.0,22.8,1009.0,0,2019,7,25,4
2019-07-25,26.1,1008.4,83,0.7,西,0.0,23.0,1009.6,0,2019,7,25,5
2019-07-25,25.9,1008.8,85,0.9,南南東,0.0,23.2,1010.0,0.0,2019,7,25,6
2019-07-25,26.3,1009.0,83,0.6,西,0.0,23.2,1010.2,0.0,2019,7,25,7
2019-07-25,27.7,1009.0,77,0.8,南南東,0.0,23.3,1010.2,0.2,2019,7,25,8
2019-07-25,30.3,1008.6,68,1.3,北東,0.0,23.7,1009.8,1.0,2019,7,25,9
2019-07-25,30.5,1008.3,69,3.0,北,0.0,24.2,1009.5,1.0,2019,7,25,10
2019-07-25,31.0,1008.2,68,3.9,北北西,0.0,24.4,1009.4,1.0,2019,7,25,11
2019-07-25,31.5,1007.8,63,3.3,北北西,0.0,23.6,1009.0,0.7,2019,7,25,12
2019-07-25,32.2,1007.3,62,3.4,東北東,0.0,24.0,1008.5,0.4,2019,7,25,13
2019-07-25,31.7,1007.0,62,2.5,東,0.0,23.5,1008.2,0.6,2019,7,25,14
2019-07-25,33.2,1006.7,58,2.9,東北東,0.0,23.8,1007.9,0.8,2019,7,25,15
2019-07-25,32.6,1006.6,60,3.2,東,0.0,23.8,1007.8,0.8,2019,7,25,16
2019-07-25,32.4,1006.5,61,2.5,東北東,0.0,23.9,1007.7,1.0,2019,7,25,17
2019-07-25,31.5,1006.4,62,2.6,南南東,0.0,23.3,1007.6,0.9,2019,7,25,18
2019-07-25,30.4,1006.8,72,1.8,北北西,0.0,24.8,1008.0,0.6,2019,7,25,19
2019-07-25,30.2,1007.5,69,1.2,南南東,0.0,23.9,1008.7,0.0,2019,7,25,20
2019-07-25,29.0,1008.0,75,0.8,北西,0.0,24.1,1009.2,0,2019,7,25,21
2019-07-25,28.1,1008.1,83,1.0,北西,0.0,24.9,1009.3,0,2019,7,25,22
2019-07-25,27.5,1008.1,83,0.8,北北西,0.0,24.4,1009.3,0,2019,7,25,23
2019-07-25,27.3,1007.9,81,0.8,西南西,0.0,23.8,1009.1,0,2019,7,25,24
2019-07-26,26.7,1007.7,80,1.5,西南西,0.0,23.0,1008.9,0,2019,7,26,1
2019-07-26,26.2,1007.9,87,0.8,西北西,0.0,23.9,1009.1,0,2019,7,26,2
2019-07-26,25.9,1007.7,92,1.1,西南西,0.0,24.5,1008.9,0,2019,7,26,3
2019-07-26,25.4,1007.7,87,1.6,南西,0.0,23.1,1008.9,0,2019,7,26,4
2019-07-26,25.2,1007.9,82,1.2,南西,0.0,21.9,1009.1,0,2019,7,26,5
2019-07-26,25.1,1008.3,90,1.1,南東,0.0,23.3,1009.5,0.0,2019,7,26,6
2019-07-26,26.3,1008.8,84,0.8,南東,0.0,23.4,1010.0,0.7,2019,7,26,7
2019-07-26,28.3,1008.7,79,1.2,東,0.0,24.3,1009.9,1.0,2019,7,26,8
2019-07-26,29.8,1008.4,64,1.2,東南東,0.0,22.3,1009.6,1.0,2019,7,26,9
2019-07-26,29.9,1008.1,69,2.6,北北西,0.0,23.6,1009.3,0.9,2019,7,26,10
2019-07-26,31.3,1007.8,65,3.1,北西,0.0,23.9,1009.0,0.8,2019,7,26,11
2019-07-26,31.8,1007.0,62,3.5,北西,0.0,23.6,1008.2,1.0,2019,7,26,12
2019-07-26,30.2,1006.5,66,3.7,東南東,0.0,23.1,1007.7,0.5,2019,7,26,13
2019-07-26,29.6,1005.9,67,2.9,西南西,0.0,22.8,1007.1,0.0,2019,7,26,14
2019-07-26,31.7,1005.4,62,2.1,北西,0.0,23.5,1006.6,0.1,2019,7,26,15
2019-07-26,32.9,1004.9,58,2.2,北西,0.0,23.5,1006.1,1.0,2019,7,26,16
2019-07-26,33.0,1004.6,53,3.7,東北東,0.0,22.1,1005.8,1.0,2019,7,26,17
2019-07-26,31.4,1004.6,61,3.2,東北東,0.0,23.0,1005.8,1.0,2019,7,26,18
2019-07-26,29.6,1004.7,67,3.0,東,0.0,22.8,1005.9,0.8,2019,7,26,19
2019-07-26,29.1,1005.2,68,2.7,北北東,0.0,22.6,1006.4,0.0,2019,7,26,20
2019-07-26,29.1,1005.7,65,1.5,東北東,0.0,21.9,1006.9,0,2019,7,26,21
2019-07-26,28.8,1005.8,69,1.0,東,0.0,22.5,1007.0,0,2019,7,26,22
2019-07-26,28.2,1005.6,73,1.3,北北西,0.0,22.9,1006.8,0,2019,7,26,23
2019-07-26,28.0,1005.5,73,1.8,東,0.0,22.7,1006.7,0,2019,7,26,24
